"ID";"block";"experience";"STEMContrasts1";"STEMContrasts2";"experienceContrasts";"STEM";"sexContrasts";"nStimuliContrasts1";"nStimuliContrasts2";"typeContrasts";"sex";"nStimuli";"typeOfAlternatives";"hitSum";"incorrectSum";"acc";"accAttempts";"attempts";"fullCorrectTrials";"accScoringSystem"
"id45";"main4";"no";0;1;-1;"nonSTEM";1;0;1;1;"male";4;"mixed";24;0;1;1;24;12;1
"id45";"main5";"no";0;1;-1;"nonSTEM";1;1;0;1;"male";2;"mixed";24;0;1;1;24;24;1
"id45";"main6";"no";0;1;-1;"nonSTEM";1;0;1;-1;"male";4;"paired";24;0;1;1;24;12;1
"id143";"main1";"yes";0;1;1;"nonSTEM";1;0;1;1;"male";4;"mixed";19;1;0.791666666666667;0.95;20;9;0.75
"id143";"main2";"yes";0;1;1;"nonSTEM";1;0;1;-1;"male";4;"paired";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id143";"main3";"yes";0;1;1;"nonSTEM";1;1;0;1;"male";2;"mixed";19;2;0.791666666666667;0.904761904761905;20;19;0.791666666666667
"id143";"main4";"yes";0;1;1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";24;0;1;1;24;6;1
"id143";"main5";"yes";0;1;1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id143";"main6";"yes";0;1;1;"nonSTEM";1;1;0;-1;"male";2;"paired";24;0;1;1;24;24;1
"id44";"main1";"yes";0;1;1;"nonSTEM";1;0;1;-1;"male";4;"paired";22;2;0.916666666666667;0.916666666666667;24;10;0.833333333333333
"id44";"main2";"yes";0;1;1;"nonSTEM";1;1;0;-1;"male";2;"paired";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id44";"main3";"yes";0;1;1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";22;2;0.916666666666667;0.916666666666667;24;4;0.666666666666667
"id44";"main4";"yes";0;1;1;"nonSTEM";1;0;1;1;"male";4;"mixed";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id44";"main5";"yes";0;1;1;"nonSTEM";1;1;0;1;"male";2;"mixed";20;4;0.833333333333333;0.833333333333333;24;20;0.833333333333333
"id44";"main6";"yes";0;1;1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";21;3;0.875;0.875;24;3;0.5
"id181";"main1";"yes";0;1;1;"nonSTEM";-1;0;1;-1;"female";4;"paired";20;4;0.833333333333333;0.833333333333333;24;9;0.75
"id181";"main2";"yes";0;1;1;"nonSTEM";-1;1;0;-1;"female";2;"paired";20;4;0.833333333333333;0.833333333333333;23;20;0.833333333333333
"id181";"main3";"yes";0;1;1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";20;4;0.833333333333333;0.833333333333333;24;3;0.5
"id181";"main4";"yes";0;1;1;"nonSTEM";-1;0;1;1;"female";4;"mixed";19;5;0.791666666666667;0.791666666666667;24;7;0.583333333333333
"id181";"main5";"yes";0;1;1;"nonSTEM";-1;1;0;1;"female";2;"mixed";18;6;0.75;0.75;24;18;0.75
"id181";"main6";"yes";0;1;1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";14;10;0.583333333333333;0.583333333333333;24;1;0.166666666666667
"id242";"main1";"no";0;1;-1;"nonSTEM";1;0;1;1;"male";4;"mixed";24;0;1;1;24;12;1
"id242";"main2";"no";0;1;-1;"nonSTEM";1;1;0;-1;"male";2;"paired";21;1;0.875;0.954545454545455;21;21;0.875
"id242";"main3";"no";0;1;-1;"nonSTEM";1;1;0;1;"male";2;"mixed";24;0;1;1;24;24;1
"id242";"main4";"no";0;1;-1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";22;2;0.916666666666667;0.916666666666667;22;5;0.833333333333333
"id242";"main5";"no";0;1;-1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";22;2;0.916666666666667;0.916666666666667;24;4;0.666666666666667
"id242";"main6";"no";0;1;-1;"nonSTEM";1;0;1;-1;"male";4;"paired";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id65";"main1";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";18;6;0.75;0.75;23;18;0.75
"id65";"main2";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";18;4;0.75;0.818181818181818;21;7;0.583333333333333
"id65";"main3";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id65";"main4";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";17;7;0.708333333333333;0.708333333333333;24;8;0.666666666666667
"id65";"main5";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";22;2;0.916666666666667;0.916666666666667;24;4;0.666666666666667
"id65";"main6";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";21;3;0.875;0.875;24;3;0.5
"id18";"main1";"yes";0;1;1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";24;0;1;1;24;6;1
"id18";"main2";"yes";0;1;1;"nonSTEM";-1;0;1;1;"female";4;"mixed";24;0;1;1;24;12;1
"id18";"main3";"yes";0;1;1;"nonSTEM";-1;1;0;-1;"female";2;"paired";24;0;1;1;24;24;1
"id18";"main4";"yes";0;1;1;"nonSTEM";-1;1;0;1;"female";2;"mixed";24;0;1;1;24;24;1
"id18";"main5";"yes";0;1;1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";24;0;1;1;24;6;1
"id18";"main6";"yes";0;1;1;"nonSTEM";-1;0;1;-1;"female";4;"paired";24;0;1;1;24;12;1
"id202";"main1";"yes";0;1;1;"nonSTEM";-1;0;1;1;"female";4;"mixed";18;2;0.75;0.9;20;8;0.666666666666667
"id202";"main2";"yes";0;1;1;"nonSTEM";-1;1;0;-1;"female";2;"paired";24;0;1;1;24;24;1
"id202";"main3";"yes";0;1;1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";24;0;1;1;24;6;1
"id202";"main4";"yes";0;1;1;"nonSTEM";-1;0;1;-1;"female";4;"paired";24;0;1;1;24;12;1
"id202";"main5";"yes";0;1;1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";22;2;0.916666666666667;0.916666666666667;24;5;0.833333333333333
"id202";"main6";"yes";0;1;1;"nonSTEM";-1;1;0;1;"female";2;"mixed";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id118";"main1";"yes";-1;-1;1;"STEM";-1;1;0;-1;"female";2;"paired";24;0;1;1;24;24;1
"id118";"main2";"yes";-1;-1;1;"STEM";-1;1;0;1;"female";2;"mixed";24;0;1;1;24;24;1
"id118";"main3";"yes";-1;-1;1;"STEM";-1;-1;-1;-1;"female";8;"paired";24;0;1;1;24;6;1
"id118";"main4";"yes";-1;-1;1;"STEM";-1;-1;-1;1;"female";8;"mixed";22;2;0.916666666666667;0.916666666666667;24;5;0.833333333333333
"id118";"main5";"yes";-1;-1;1;"STEM";-1;0;1;1;"female";4;"mixed";24;0;1;1;24;12;1
"id118";"main6";"yes";-1;-1;1;"STEM";-1;0;1;-1;"female";4;"paired";24;0;1;1;24;12;1
"id215";"main1";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";19;1;0.791666666666667;0.95;19;4;0.666666666666667
"id215";"main2";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";14;0;0.583333333333333;1;14;14;0.583333333333333
"id215";"main3";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id215";"main4";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id215";"main5";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";22;2;0.916666666666667;0.916666666666667;23;10;0.833333333333333
"id215";"main6";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";24;0;1;1;24;24;1
"id234";"main1";"yes";0;1;1;"nonSTEM";-1;1;0;-1;"female";2;"paired";16;2;0.666666666666667;0.888888888888889;17;16;0.666666666666667
"id234";"main2";"yes";0;1;1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";19;5;0.791666666666667;0.791666666666667;24;3;0.5
"id234";"main3";"yes";0;1;1;"nonSTEM";-1;0;1;1;"female";4;"mixed";16;4;0.666666666666667;0.8;18;7;0.583333333333333
"id234";"main4";"yes";0;1;1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";21;3;0.875;0.875;21;5;0.833333333333333
"id234";"main5";"yes";0;1;1;"nonSTEM";-1;0;1;-1;"female";4;"paired";19;5;0.791666666666667;0.791666666666667;23;9;0.75
"id234";"main6";"yes";0;1;1;"nonSTEM";-1;1;0;1;"female";2;"mixed";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id169";"main1";"yes";0;1;1;"nonSTEM";-1;0;1;-1;"female";4;"paired";15;7;0.625;0.681818181818182;22;6;0.5
"id169";"main2";"yes";0;1;1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";16;8;0.666666666666667;0.666666666666667;24;1;0.166666666666667
"id169";"main3";"yes";0;1;1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";20;4;0.833333333333333;0.833333333333333;24;2;0.333333333333333
"id169";"main4";"yes";0;1;1;"nonSTEM";-1;1;0;-1;"female";2;"paired";21;3;0.875;0.875;24;21;0.875
"id169";"main5";"yes";0;1;1;"nonSTEM";-1;1;0;1;"female";2;"mixed";17;7;0.708333333333333;0.708333333333333;24;17;0.708333333333333
"id169";"main6";"yes";0;1;1;"nonSTEM";-1;0;1;1;"female";4;"mixed";20;4;0.833333333333333;0.833333333333333;24;8;0.666666666666667
"id88";"main1";"yes";0;1;1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";22;2;0.916666666666667;0.916666666666667;23;4;0.666666666666667
"id88";"main2";"yes";0;1;1;"nonSTEM";-1;0;1;-1;"female";4;"paired";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id88";"main3";"yes";0;1;1;"nonSTEM";-1;1;0;1;"female";2;"mixed";24;0;1;1;24;24;1
"id88";"main4";"yes";0;1;1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";24;0;1;1;24;6;1
"id88";"main5";"yes";0;1;1;"nonSTEM";-1;0;1;1;"female";4;"mixed";24;0;1;1;24;12;1
"id88";"main6";"yes";0;1;1;"nonSTEM";-1;1;0;-1;"female";2;"paired";24;0;1;1;24;24;1
"id92";"main1";"no";-1;-1;-1;"STEM";1;-1;-1;-1;"male";8;"paired";24;0;1;1;24;6;1
"id92";"main2";"no";-1;-1;-1;"STEM";1;0;1;1;"male";4;"mixed";22;2;0.916666666666667;0.916666666666667;24;10;0.833333333333333
"id92";"main3";"no";-1;-1;-1;"STEM";1;1;0;-1;"male";2;"paired";24;0;1;1;24;24;1
"id92";"main4";"no";-1;-1;-1;"STEM";1;0;1;-1;"male";4;"paired";24;0;1;1;24;12;1
"id92";"main5";"no";-1;-1;-1;"STEM";1;-1;-1;1;"male";8;"mixed";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id92";"main6";"no";-1;-1;-1;"STEM";1;1;0;1;"male";2;"mixed";24;0;1;1;24;24;1
"id97";"main1";"yes";0;1;1;"nonSTEM";1;0;1;1;"male";4;"mixed";22;2;0.916666666666667;0.916666666666667;24;10;0.833333333333333
"id97";"main2";"yes";0;1;1;"nonSTEM";1;1;0;1;"male";2;"mixed";20;2;0.833333333333333;0.909090909090909;22;20;0.833333333333333
"id97";"main3";"yes";0;1;1;"nonSTEM";1;1;0;-1;"male";2;"paired";24;0;1;1;24;24;1
"id97";"main4";"yes";0;1;1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";18;6;0.75;0.75;20;3;0.5
"id97";"main5";"yes";0;1;1;"nonSTEM";1;0;1;-1;"male";4;"paired";24;0;1;1;24;12;1
"id97";"main6";"yes";0;1;1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";24;0;1;1;24;6;1
"id132";"main1";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";12;2;0.5;0.857142857142857;13;12;0.5
"id132";"main2";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";24;0;1;1;24;6;1
"id132";"main3";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";21;1;0.875;0.954545454545455;22;10;0.833333333333333
"id132";"main4";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";24;0;1;1;24;6;1
"id132";"main5";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";24;0;1;1;24;24;1
"id132";"main6";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";22;2;0.916666666666667;0.916666666666667;24;10;0.833333333333333
"id226";"main1";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";17;1;0.708333333333333;0.944444444444444;17;8;0.666666666666667
"id226";"main2";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";14;2;0.583333333333333;0.875;15;2;0.333333333333333
"id226";"main3";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";24;0;1;1;24;6;1
"id226";"main4";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";16;4;0.666666666666667;0.8;18;7;0.583333333333333
"id226";"main5";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";24;0;1;1;24;24;1
"id226";"main6";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id74";"main1";"no";-1;-1;-1;"STEM";1;1;0;1;"male";2;"mixed";16;3;0.666666666666667;0.842105263157895;19;16;0.666666666666667
"id74";"main2";"no";-1;-1;-1;"STEM";1;1;0;-1;"male";2;"paired";19;5;0.791666666666667;0.791666666666667;24;19;0.791666666666667
"id74";"main3";"no";-1;-1;-1;"STEM";1;-1;-1;-1;"male";8;"paired";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id74";"main4";"no";-1;-1;-1;"STEM";1;-1;-1;1;"male";8;"mixed";20;4;0.833333333333333;0.833333333333333;24;2;0.333333333333333
"id74";"main5";"no";-1;-1;-1;"STEM";1;0;1;-1;"male";4;"paired";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id74";"main6";"no";-1;-1;-1;"STEM";1;0;1;1;"male";4;"mixed";22;2;0.916666666666667;0.916666666666667;24;10;0.833333333333333
"id106";"main1";"yes";0;1;1;"nonSTEM";-1;1;0;-1;"female";2;"paired";18;5;0.75;0.782608695652174;23;18;0.75
"id106";"main2";"yes";0;1;1;"nonSTEM";-1;0;1;-1;"female";4;"paired";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id106";"main3";"yes";0;1;1;"nonSTEM";-1;0;1;1;"female";4;"mixed";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id106";"main4";"yes";0;1;1;"nonSTEM";-1;1;0;1;"female";2;"mixed";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id106";"main5";"yes";0;1;1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id106";"main6";"yes";0;1;1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";22;2;0.916666666666667;0.916666666666667;24;4;0.666666666666667
"id189";"main1";"yes";0;1;1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";18;6;0.75;0.75;21;2;0.333333333333333
"id189";"main2";"yes";0;1;1;"nonSTEM";1;1;0;1;"male";2;"mixed";19;5;0.791666666666667;0.791666666666667;24;19;0.791666666666667
"id189";"main3";"yes";0;1;1;"nonSTEM";1;1;0;-1;"male";2;"paired";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id189";"main4";"yes";0;1;1;"nonSTEM";1;0;1;-1;"male";4;"paired";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id189";"main5";"yes";0;1;1;"nonSTEM";1;0;1;1;"male";4;"mixed";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id189";"main6";"yes";0;1;1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";22;2;0.916666666666667;0.916666666666667;24;5;0.833333333333333
"id160";"main1";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";20;4;0.833333333333333;0.833333333333333;24;3;0.5
"id160";"main2";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";14;2;0.583333333333333;0.875;14;7;0.583333333333333
"id160";"main3";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id160";"main4";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id160";"main5";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";22;2;0.916666666666667;0.916666666666667;24;22;0.916666666666667
"id160";"main6";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id210";"main1";"no";0;1;-1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";18;2;0.75;0.9;19;3;0.5
"id210";"main2";"no";0;1;-1;"nonSTEM";1;1;0;1;"male";2;"mixed";17;1;0.708333333333333;0.944444444444444;18;17;0.708333333333333
"id210";"main3";"no";0;1;-1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";20;4;0.833333333333333;0.833333333333333;20;5;0.833333333333333
"id210";"main4";"no";0;1;-1;"nonSTEM";1;0;1;-1;"male";4;"paired";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id210";"main5";"no";0;1;-1;"nonSTEM";1;0;1;1;"male";4;"mixed";17;1;0.708333333333333;0.944444444444444;17;8;0.666666666666667
"id210";"main6";"no";0;1;-1;"nonSTEM";1;1;0;-1;"male";2;"paired";24;0;1;1;24;24;1
"id21";"main1";"no";0;1;-1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";19;5;0.791666666666667;0.791666666666667;20;4;0.666666666666667
"id21";"main2";"no";0;1;-1;"nonSTEM";1;0;1;-1;"male";4;"paired";24;0;1;1;24;12;1
"id21";"main3";"no";0;1;-1;"nonSTEM";1;0;1;1;"male";4;"mixed";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id21";"main4";"no";0;1;-1;"nonSTEM";1;1;0;1;"male";2;"mixed";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id21";"main5";"no";0;1;-1;"nonSTEM";1;1;0;-1;"male";2;"paired";20;4;0.833333333333333;0.833333333333333;24;20;0.833333333333333
"id21";"main6";"no";0;1;-1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";21;3;0.875;0.875;24;3;0.5
"id110";"main1";"yes";0;1;1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";22;2;0.916666666666667;0.916666666666667;24;4;0.666666666666667
"id110";"main2";"yes";0;1;1;"nonSTEM";1;0;1;-1;"male";4;"paired";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id110";"main3";"yes";0;1;1;"nonSTEM";1;1;0;-1;"male";2;"paired";21;3;0.875;0.875;23;21;0.875
"id110";"main4";"yes";0;1;1;"nonSTEM";1;1;0;1;"male";2;"mixed";24;0;1;1;24;24;1
"id110";"main5";"yes";0;1;1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";22;2;0.916666666666667;0.916666666666667;24;4;0.666666666666667
"id110";"main6";"yes";0;1;1;"nonSTEM";1;0;1;1;"male";4;"mixed";22;2;0.916666666666667;0.916666666666667;24;10;0.833333333333333
"id27";"main1";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";10;4;0.416666666666667;0.714285714285714;12;4;0.333333333333333
"id27";"main2";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";21;3;0.875;0.875;24;10;0.833333333333333
"id27";"main3";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";18;3;0.75;0.857142857142857;21;18;0.75
"id27";"main4";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";18;3;0.75;0.857142857142857;20;18;0.75
"id27";"main5";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";22;2;0.916666666666667;0.916666666666667;24;4;0.666666666666667
"id27";"main6";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";15;9;0.625;0.625;22;0;0
"id121";"main1";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";21;1;0.875;0.954545454545455;21;21;0.875
"id121";"main2";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";19;3;0.791666666666667;0.863636363636364;20;9;0.75
"id121";"main3";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";24;0;1;1;24;12;1
"id121";"main4";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id121";"main5";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";15;1;0.625;0.9375;15;3;0.5
"id121";"main6";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";22;2;0.916666666666667;0.916666666666667;24;4;0.666666666666667
"id40";"main1";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";20;4;0.833333333333333;0.833333333333333;21;4;0.666666666666667
"id40";"main2";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";24;0;1;1;24;6;1
"id40";"main3";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";24;0;1;1;24;24;1
"id40";"main4";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";13;3;0.541666666666667;0.8125;16;5;0.416666666666667
"id40";"main5";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";21;3;0.875;0.875;22;10;0.833333333333333
"id40";"main6";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";14;2;0.583333333333333;0.875;15;14;0.583333333333333
"id16";"main1";"no";-1;-1;-1;"STEM";1;-1;-1;1;"male";8;"mixed";17;3;0.708333333333333;0.85;19;3;0.5
"id16";"main2";"no";-1;-1;-1;"STEM";1;0;1;-1;"male";4;"paired";19;1;0.791666666666667;0.95;19;9;0.75
"id16";"main3";"no";-1;-1;-1;"STEM";1;0;1;1;"male";4;"mixed";18;2;0.75;0.9;19;8;0.666666666666667
"id16";"main4";"no";-1;-1;-1;"STEM";1;1;0;1;"male";2;"mixed";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id16";"main5";"no";-1;-1;-1;"STEM";1;-1;-1;-1;"male";8;"paired";22;2;0.916666666666667;0.916666666666667;24;4;0.666666666666667
"id16";"main6";"no";-1;-1;-1;"STEM";1;1;0;-1;"male";2;"paired";24;0;1;1;24;24;1
"id131";"main1";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";12;4;0.5;0.75;14;1;0.166666666666667
"id131";"main2";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";15;2;0.625;0.882352941176471;16;15;0.625
"id131";"main3";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";21;3;0.875;0.875;22;10;0.833333333333333
"id131";"main4";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";21;3;0.875;0.875;24;9;0.75
"id131";"main5";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";22;2;0.916666666666667;0.916666666666667;24;22;0.916666666666667
"id131";"main6";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id222";"main1";"yes";0;1;1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";21;3;0.875;0.875;24;5;0.833333333333333
"id222";"main2";"yes";0;1;1;"nonSTEM";-1;1;0;1;"female";2;"mixed";24;0;1;1;24;24;1
"id222";"main3";"yes";0;1;1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";22;2;0.916666666666667;0.916666666666667;24;5;0.833333333333333
"id222";"main4";"yes";0;1;1;"nonSTEM";-1;1;0;-1;"female";2;"paired";23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id222";"main5";"yes";0;1;1;"nonSTEM";-1;0;1;-1;"female";4;"paired";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id222";"main6";"yes";0;1;1;"nonSTEM";-1;0;1;1;"female";4;"mixed";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id42";"main1";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";19;2;0.791666666666667;0.904761904761905;20;19;0.791666666666667
"id42";"main2";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";23;1;0.958333333333333;0.958333333333333;24;11;0.916666666666667
"id42";"main3";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id42";"main4";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";15;1;0.625;0.9375;15;3;0.5
"id42";"main5";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";24;0;1;1;24;24;1
"id42";"main6";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";22;2;0.916666666666667;0.916666666666667;23;10;0.833333333333333
"id4";"main1";"no";0;1;-1;"nonSTEM";-1;-1;-1;1;"female";8;"mixed";13;11;0.541666666666667;0.541666666666667;24;1;0.166666666666667
"id4";"main2";"no";0;1;-1;"nonSTEM";-1;0;1;-1;"female";4;"paired";20;2;0.833333333333333;0.909090909090909;21;9;0.75
"id4";"main3";"no";0;1;-1;"nonSTEM";-1;0;1;1;"female";4;"mixed";21;3;0.875;0.875;24;9;0.75
"id4";"main4";"no";0;1;-1;"nonSTEM";-1;-1;-1;-1;"female";8;"paired";23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id4";"main5";"no";0;1;-1;"nonSTEM";-1;1;0;-1;"female";2;"paired";16;2;0.666666666666667;0.888888888888889;17;16;0.666666666666667
"id4";"main6";"no";0;1;-1;"nonSTEM";-1;1;0;1;"female";2;"mixed";22;2;0.916666666666667;0.916666666666667;24;22;0.916666666666667
"id62";"main1";"no";0;1;-1;"nonSTEM";1;0;1;-1;"male";4;"paired";10;4;0.416666666666667;0.714285714285714;12;4;0.333333333333333
"id62";"main2";"no";0;1;-1;"nonSTEM";1;1;0;1;"male";2;"mixed";20;4;0.833333333333333;0.833333333333333;24;20;0.833333333333333
"id62";"main3";"no";0;1;-1;"nonSTEM";1;1;0;-1;"male";2;"paired";20;4;0.833333333333333;0.833333333333333;23;20;0.833333333333333
"id62";"main4";"no";0;1;-1;"nonSTEM";1;-1;-1;-1;"male";8;"paired";20;4;0.833333333333333;0.833333333333333;24;2;0.333333333333333
"id62";"main5";"no";0;1;-1;"nonSTEM";1;0;1;1;"male";4;"mixed";15;9;0.625;0.625;24;5;0.416666666666667
"id62";"main6";"no";0;1;-1;"nonSTEM";1;-1;-1;1;"male";8;"mixed";17;7;0.708333333333333;0.708333333333333;24;1;0.166666666666667
